cecb6bf2-e89a-4dbf-bfab-88db0da218ff;110;58;85;79;131;
278e5620-95a3-4553-a0f6-a4352dac5c7a;58;85;79;82;62;
3ecb47fa-4941-4ed7-996a-25412abe85bc;88;114;79;66;126;
94671bd8-78c7-4d0b-8cbe-457e83cfce0a;109;89;126;85;88;
e602e466-b696-4016-aad0-4285a577faa6;97;101;105;119;118;
8d342f04-822f-4002-8dad-dbc6d7caa799;92;89;89;100;91;
f54f23ff-f99a-4a48-8a11-bab0b1f52764;72;135;100;83;85;
c8467e61-77b7-489d-b2e4-0c936908ec4b;83;112;65;86;109;
dc24e515-80e2-4767-ba4d-99cb45ecaec5;64;72;83;77;118;
bb989829-d6f4-4e63-b9fe-f16312dfef5c;94;90;105;88;94;
abc527e1-0fd9-49df-809a-0110757eb9ee;92;81;54;110;76;
628a2e9e-cd66-4907-8ac4-72c5c0ea4aad;138;76;64;86;59;
2cc0405b-02af-4661-9a17-efe17e90fe9a;77;71;95;82;104;
baff67cd-7e38-4329-978d-557d3be861fd;119;101;89;88;101;
d55edfbc-7608-46b9-b0b8-105a8ad6aaf7;83;53;66;78;111;
4be04265-719c-421b-be1b-613b6d32069b;78;72;76;80;111;
f40b7975-0b4b-4a9b-8fa0-bfa9bb3557cb;94;81;87;92;120;
188d7215-cc1b-48e3-9d6b-b2ebce92da5d;103;93;103;117;94;
c90c4032-6d4d-48b8-92c6-3392b6202c22;85;84;113;71;86;
c0b4e9eb-35fe-4c68-b830-507a53a12801;77;85;52;111;100;
c7845515-aaaf-4392-961b-4247cceee0fe;92;121;73;75;122;
05724413-d697-46fc-b13b-f97fe5fb431f;104;130;97;105;86;
3db42d7e-cfc1-4e97-a6d0-aed6b5c7d51d;100;138;107;91;99;
fce1c834-d23e-47e6-bbce-0296be696417;92;84;71;111;123;
8ba34c37-aedb-4711-82ca-f7e52127f592;86;111;88;114;104;
73391c49-f9a8-434e-ab7e-7d2250e13ccb;102;100;84;74;117;
6cda6446-297a-4716-98bb-1bfb2a4a7cad;122;79;88;84;103;
46c3701b-1af2-4aa6-b979-c86ad8b14f00;106;80;64;87;127;
898a7056-7568-4762-a1ae-95ec09fd6b16;68;75;113;117;86;
735c0a9b-7f34-43b1-a7f6-ce05c3e946f7;86;85;87;97;108;
8aa9c009-46f5-41d6-a699-c40d8407a895;101;73;86;78;111;
3b7043aa-e18d-41b2-9d6c-1c5f451ab178;110;72;102;112;103;
9124968c-453f-42dd-9388-c38224f243a5;43;103;103;86;85;
d2054996-9d88-47e6-9095-983b3257a2f6;72;120;101;73;121;
681db436-3bb3-44c5-96d7-36bcfa09272e;160;97;87;85;96;
66b21ac0-d89d-4e53-b123-303b6072035e;79;98;79;96;115;
e19bfddf-7427-4761-b9e9-d8df440bacf7;83;103;146;79;109;
c66516f1-e451-4b39-8fa7-04e6ca4c17fe;73;112;92;155;78;
4b4faa72-d26b-4fe3-ac89-acc31c57ce47;87;118;104;84;103;
34153877-28b3-4b67-8a59-9cd06ea3dd13;101;116;111;88;131;
3aed6410-88e8-4424-b298-b0ba90624e44;78;92;108;95;84;
092b77c3-155f-436d-973a-7d3fe584089f;71;61;68;75;95;
11ea92b0-0728-4ea4-bf14-b599d8ea3e33;75;53;134;66;85;
9fb37be0-1edc-4e8a-991c-ca217636e121;68;68;70;114;94;
8cb28d1c-4913-4773-a8c8-12751f3f992c;101;83;85;105;83;
a3219fa4-8ad9-41bb-9abb-a1db44ac6e53;98;67;106;98;91;
87f330da-2343-46a0-ac58-f880bc372d8c;108;48;125;90;107;
f320f344-d970-43d2-8cdd-061cb702fb0b;100;119;78;126;126;
5030c7b8-33d6-4235-8798-1d23d10d1ae4;105;103;90;102;85;
7ff88999-42b6-4f57-a292-46fb18205640;110;97;104;130;97;
77da48ee-8f2f-4951-b5f8-71c9fad8ab96;100;98;72;87;64;
c0fe5d14-2c8f-43b3-9bcf-d35556bdaa91;82;85;87;73;102;
a57c5656-78c4-4c3f-b006-d3470ade9b4c;45;73;106;70;112;
e665de10-d340-406b-86d0-c05e1b8361b0;74;96;109;77;114;
5ff18aca-cf2c-47f4-acb0-31c05bc6122e;75;108;113;78;109;
0a09df61-5c44-49a2-b24d-d1bf019b54e7;85;88;80;84;94;
385872c8-8fb6-4f2a-9b8f-30cf3780a17d;129;76;102;85;82;
bf086671-c007-4f9f-9c16-bb5c97273da3;58;82;101;71;137;
cf77ec46-1382-422e-80af-b1f97e23048e;73;75;35;84;115;
19965549-503e-4ba6-aac9-cbd48c970325;89;120;86;106;84;
a14c640f-d36f-406a-a2a6-234bc43d9a5b;74;96;121;84;86;
4569a10b-78e8-47df-8906-d180be787b15;112;117;95;142;85;
14b198cd-054d-4769-b23a-f502b8e5fbea;109;104;68;89;113;
7db3f6c0-b16f-4ddf-ac8a-4424370a86ad;105;68;112;78;66;
bd669f6d-207e-47b6-9b7e-66cb8fa29456;95;72;81;80;92;
816bb090-be5f-44e8-a80b-b04e3085d366;92;113;86;94;124;
e94f65bf-7d6d-4d6d-8dd3-8109aa40fc42;76;71;75;79;80;
548f4e18-864e-48e1-9593-788295872979;90;124;63;131;118;
342c598a-7fc2-4af7-ac0d-bd8aed8fde94;98;104;90;107;108;
77e66012-3f28-4ac2-98a1-4e8fd388529d;129;93;117;127;118;
a8f50300-0fe7-4bd1-bdb0-d5aa0f5346ba;110;76;85;67;112;
8dfdb9f8-03cb-4813-a709-be26a3a0fb20;84;96;90;109;116;
6e3bbd54-eee2-4fd7-975c-c4b7e713cd20;87;98;70;76;97;
1f6326bf-00b1-4dc7-8c29-e50461f262be;114;88;104;65;86;
13836bc6-1e57-4c5b-ac95-ef218066a4a7;98;98;78;86;75;
69ea043b-4394-4a63-8db4-a05ee00b9713;90;101;78;78;95;
ff634524-b6d9-4c32-8fb9-5bf52d842e42;91;104;104;97;99;
a60458f3-77ab-4b05-a8b1-d45818a0702b;68;73;106;95;70;
c0fbca9d-8c40-4ef4-b082-bd87886f083f;104;81;54;78;106;
95925c41-8be2-459e-86f5-82ea5701bd40;87;116;75;91;99;
e390b6af-3e8a-4fa4-a1cf-a48148ddcafb;98;83;73;97;105;
e58115c9-cc47-4c2c-9d23-4031cd6e06ac;126;117;106;101;123;
27e45b57-4f67-4c80-9556-913cd0abda8c;88;77;58;57;88;
16ebf2a8-e9fd-4006-bd79-ac902bd2962f;54;79;58;115;79;
3cd078b7-0cb8-4b39-95a4-4285528acf0c;84;76;113;118;107;
db330c73-b598-46b5-84e0-653c8815cf4a;99;87;127;91;101;
a24c1926-8647-446a-a518-426c533e9d08;57;71;63;107;112;
fa987522-d0c2-481e-93f1-76ae321f538b;65;88;135;95;97;
6420b082-a947-4ce0-a9d9-2789a32995b8;97;89;88;72;116;
3998e526-1b77-4a96-b5fa-4dd60df67184;74;64;78;58;73;
88f79d09-9702-466c-bf67-77d70c733368;69;68;101;81;99;
367cf57f-5cac-4637-b8e8-dc21d04a5232;118;73;60;109;98;
8c0d95a9-49c2-42ff-bdfb-e15e0f23acd3;76;94;79;61;110;
0b6175b0-ac1e-4021-bb80-dbb51137d364;108;112;98;105;121;
fail5
af97d45e-fca6-4e9e-97e6-15f8a4883658;89;70;94;83;81;
12a6934e-4022-440c-860e-44ded4daf4df;105;77;114;60;133;
4597c7bf-5e3d-4615-8257-4ec440cb7ca9;118;67;109;117;87;
28f34663-79e9-44db-82e0-8b6c41e844e8;47;88;93;75;105;
29c4be12-bcc9-43b1-98fd-fdc34f7ad6ce;84;95;105;84;100;
c2794752-8287-4da2-bf23-ee6309051627;62;88;108;74;109;
8a193b3e-5219-48b4-a166-a1ee479c28a0;71;90;77;39;108;
0a1c92f0-4950-43ce-9cd5-944b3f2cc9ed;100;86;85;58;74;
02d3c0ab-f754-4c27-9f2e-a300f0d9a045;110;82;80;98;102;
59e637d4-2b7d-4a9e-9f0b-e7d19d16c634;86;83;93;145;128;
5e600eaa-6f0b-42ed-a7af-a29ea8b3282b;87;65;115;109;94;
ed23ac68-6b38-44dd-9366-88a0265f7b61;109;102;110;94;65;
22887bea-ef35-4673-96f7-dd0ec35cf619;123;93;97;94;90;
748ff236-56f9-42a0-9d4f-77fe99fb0405;95;91;114;88;104;
9b4443c1-d405-4f70-ac45-3de88a00cea0;98;89;75;111;62;
a2dab03f-1bdc-455b-ba9e-c79b6ef1abbd;88;105;38;69;93;
aa3e1ca2-ed8f-47c8-a376-a885f027a0eb;64;80;124;77;94;
84ed73a6-cb07-4109-abd4-8330d320bc6a;79;69;89;80;108;
38be3031-9aa0-48b2-925f-edb5f70d742b;72;83;77;60;109;
ba46e9eb-669f-469b-a484-e2ef7ce46401;91;120;131;76;102;
1c3ace05-a4a5-436f-8853-2c3af0ab79d1;67;108;67;93;104;
759ea29c-8f3b-47fe-84bc-6c20f82baa5d;95;103;117;92;93;
c1afe882-2d29-4bd8-ad11-7296d64217ab;98;86;95;60;110;
2649898d-9319-4c80-a23e-daccbfd84ba9;58;69;97;63;96;
336d72a3-a871-43ce-a565-87c807f0fc29;82;87;68;87;116;
90c20e8c-0022-4190-948a-8eda80537b3a;92;87;106;81;107;
905a8d40-7475-4f4b-baec-153706f2dbc3;81;60;74;85;131;
15979659-e2e5-4c3d-8fad-70d37b82ec90;94;99;101;126;125;
bf509e8b-8731-4ffc-bcbe-cbbb2d06126f;84;92;79;95;74;
7a0b8636-85d2-45db-9ac7-2b2a2fdf2244;91;84;71;102;83;
81356c0e-3890-418f-8ded-d33da97f999c;101;88;118;88;115;
cfaa3f1c-a0ae-4e84-8c1d-d168dabbf0d0;82;85;85;57;65;
d44d0b55-a077-4255-9aca-f70618a15a84;102;115;113;97;102;
5ecdcebe-e563-4068-bf0e-7abf596b809f;108;100;97;40;96;
a63e4d98-68b2-461b-84b9-5563423d658e;90;81;84;135;114;
f1ffe7ca-6878-4a24-ae1d-d77551c3f6a0;83;69;115;84;108;
d04f5134-77cf-45ca-9d39-08bd8d7c8ef5;85;99;102;118;90;
eb385b88-c0d1-43b0-a8e2-800d639d49bb;22;95;79;102;89;
dbd67b59-05ad-4cad-8172-8147c97df783;70;83;75;78;91;
a8b81507-7dfa-4c1a-8477-18fb8fa06bb1;73;66;105;88;109;
e543df2e-c894-4d89-8335-1559350ccfca;57;83;109;49;110;
5d65d3ae-5ae3-4d6a-aae7-7080a2678ff7;121;105;117;84;90;
d9e63b00-efb2-4476-8ffa-6b4e57f97a4e;95;102;84;99;107;
29f005d9-6ee6-40a7-9ec4-fa3d5324052c;74;74;68;93;89;
91f5afca-b6fa-4601-92bf-08bf2c9c032e;88;88;80;118;112;
bbf21295-78d3-4443-a5b6-ade456be764e;59;81;71;55;119;
54375944-8f5b-48ad-a6b2-fb734302b930;76;90;80;64;109;
6e800fbd-7b75-41d6-94d5-4c039a760d60;68;73;76;152;98;
82dc5385-a537-4f7b-b0d5-c289eec73fc5;111;77;83;115;94;
b8f195e6-969b-4d1f-967d-43d1b3501630;73;73;71;64;97;
acd48ce3-7b31-4d80-881c-f6448328c58a;111;117;81;68;122;
52b1974e-cb7a-4ee6-8c44-bdacf02aeaba;95;99;76;96;101;
3e279077-3341-45bb-b2d0-25fbbf6a45b4;97;77;99;110;64;
8ae98212-cc1e-4586-a937-c1ee0980674d;62;76;96;44;101;
d60e02ce-0893-451e-a356-8c835be7925c;83;114;59;112;134;
95999ba0-3e61-423a-a5af-2560412bf4b8;76;76;95;87;82;
a69eeef7-6dc6-46fd-a9ec-91b53a86426f;117;123;83;123;117;
2f14e19a-29d2-46d5-af8d-2cf544101122;71;73;55;76;97;
4f212ae1-1392-4005-bf33-3a65a8cf5003;61;65;122;95;81;
cdb77fb6-b12d-4148-add7-c5ca862deecc;113;100;127;88;106;
c3613981-2753-4b0d-b7c4-89a5ca65f22f;97;96;96;92;87;
cb563673-1924-4cf2-9f19-0f8a452bad70;89;98;88;76;83;
4db52beb-83ca-4d72-864c-77ae2430b8fd;86;80;104;112;104;
ed9550a6-36a7-46b9-a23f-f27c6c39e92a;105;102;72;83;121;
edc2866f-c86a-4052-8665-6f4d6272ea21;72;82;28;76;110;
1050dfec-7fbc-4fe5-a6d9-5169155d95f1;80;78;80;114;116;
20a5d27e-9b43-4724-b962-e15aaf5f173c;93;65;82;65;73;
ebd8054b-99ab-4de4-87d2-eff040303217;79;122;79;93;84;
901649f1-e9ea-4bad-bb9c-345fa72a753c;119;90;125;93;121;
0f7d9122-ee09-41ad-be23-2bdfe4ed1eff;99;97;117;123;93;
42d33d1d-446f-4852-b5f0-1beec877c45f;82;88;69;69;111;
b37b9067-90d6-46a2-b269-a251cca0478b;65;94;100;78;110;
a0f3e26a-f6e1-44e3-8ac2-d05d5bf3cc01;127;79;55;100;110;
880e78f2-e560-4b3e-b7f1-63796e5ca155;109;82;103;98;102;
16043f1e-1b17-4e55-a48a-1f78b7e57749;85;95;66;134;84;
ac407ff1-58a1-43bd-ae29-6bea2b8e471c;78;71;86;77;88;
9ad70e4b-77b0-45a3-939e-0b799fea656e;76;132;74;105;87;
60246bd7-4eb2-467e-b734-581cc33d15f7;74;105;67;74;81;
0e96000a-8d1d-487d-9c40-c3f4485dc489;84;78;125;107;97;
fed3f0ff-66c2-40a9-986f-886c685d1eb4;68;87;74;74;83;
0f45fdf8-5a71-419b-940b-908f6ea1d5be;96;112;93;80;73;
2d5e551c-224a-4b10-8e16-fb117cf3e688;90;108;90;89;103;
79e9e9dd-653a-47a9-a010-a99abd105aef;121;84;117;114;69;
1774cbdc-f755-4766-a37f-638309c0505e;97;72;98;113;124;
545242f3-4033-44d0-8f79-f2037bc5ce2b;104;100;80;118;69;
1b47ecd1-3bdd-418c-acda-0c3ad9042d67;70;84;116;80;78;
765c78fd-4c4a-4d98-937d-2831bdce5a31;89;88;84;61;98;
6c9d696e-6a13-46fe-8853-96693b7fd6fa;78;111;85;74;100;
8b869e9b-f804-4ae5-ae1a-83ac8e918281;101;119;88;110;86;
3fc4a87a-6dba-49e1-93b4-3186c9ba9f47;92;102;98;103;88;
be58edaa-855b-48ca-b842-ecc057e1da8b;106;82;85;107;107;
de2e20ba-d23c-42e0-a8a1-577212e8e00a;81;119;116;84;77;
a251e6f1-b268-4180-b9de-5826f665970c;74;105;110;86;103;
53973444-9699-4fa5-84c2-e9aa2c3bb5b7;78;82;85;79;116;
b6ce8d8c-3677-429d-9740-329cc11f7c29;109;69;108;114;93;
11745f08-2d79-432a-a5f7-5f46c2b3a523;96;73;89;78;86;
2462a8b2-69ad-4dd1-b6ce-c226f296161e;70;104;88;69;111;
1d646aba-ac27-44a3-93dd-d046d8357402;56;94;87;84;82;
b7db63d9-fc7b-480e-a365-6a902839efc8;109;91;88;118;111;
e95b9ee3-76c9-4dcd-9406-a9367cd6ba6d;99;67;106;83;114;
f10ee848-0fab-4b91-866f-59b199b05eb5;102;82;74;106;95;
dc59b3ca-2a38-4b1e-b420-588563313d34;68;81;26;120;94;
d9308a60-cbc6-43a7-abb8-30430cf16ce9;120;100;125;98;85;
32831148-3215-4fe6-a4b3-0d04d6b6152e;119;87;96;83;113;
7737dfdb-8723-4e4a-9e94-677f6b23c228;91;69;85;80;78;
25f2b191-edac-46e5-8207-49ec45b039de;118;85;70;84;89;
c97147a6-5f50-4142-b857-4bfecc5f7950;82;106;94;105;93;
f75698f2-a265-4401-98a2-01764636cb44;87;91;81;92;105;
40e23dc3-672c-4898-aca4-3b5b16990a08;69;101;72;93;84;
5d7f55b5-79ee-4b62-bcd5-7a9963ef44f5;114;101;112;160;
aff3cea0-f2c8-421b-860a-27c0c130d397;104;116;111;100;
96383d09-59fa-43ce-9fb1-78730b26602c;113;85;81;90;
fdd2d1b8-16d2-418e-8877-2b036dcd5daa;126;107;97;117;
6bc8b823-bbb8-43d4-b928-5ef030f756a1;113;79;95;127;
2520fe31-90ca-4453-a5d4-e7200e59e00a;99;101;84;112;
e03ef3af-b8bf-4295-a76f-f4749b2f5c56;69;99;102;114;
4cb1ec5a-935b-4ce9-bed9-39504018bef6;90;97;102;113;
92f95004-ac56-4469-a9b0-4fbb267ae0a0;87;115;69;93;
683715f4-8293-46f7-9dab-5a2516c988ab;97;96;116;112;
59df216c-2a54-4743-b155-f7658431effe;95;93;131;74;
35382765-967b-408c-a7d3-ff63f762836f;79;76;71;86;
b1af28bf-bc8a-4809-8ee3-b518c342ba49;76;123;106;133;
32c8cd22-4be5-4e74-92ee-e028208102e2;86;87;126;98;
0074e63a-e55f-4cb3-b13c-e56eedf041ab;112;90;99;99;
576b56fe-4ca4-40e0-9356-948553a76642;95;85;102;127;
4b7e6343-5dc5-4221-a5cd-70b449a34cf0;71;82;100;105;
28ee84e5-309a-4570-ad4c-1c4b77bb53a2;113;91;82;85;
14a85d51-14d8-40a6-9beb-df11b59ad476;104;95;86;96;
bb714bdf-fa1d-4785-a118-1d9a2cecfa4c;122;86;81;120;
50dcb412-0fec-411b-8872-c60ea335a564;82;116;96;111;
c71f6576-f8bf-492f-baa1-1598e0f27576;37;69;87;106;
73381a2a-d3b8-460d-aa66-f4e763a061b6;125;83;120;118;
bb63edca-ecfd-4297-b0c1-3d1d6b9ce576;91;104;84;90;
84f22ed7-4c49-4db0-a273-33517b997382;107;73;108;103;
f2a81b4e-dc12-4434-a522-8885d824055e;106;105;111;92;
af1166bb-90c3-45e2-987b-b0c9ba294374;90;117;81;90;
81664191-c902-45ce-8181-46ba5968ad04;109;125;109;146;
d2c4c08f-cb81-4970-968d-a909277efd17;116;86;110;133;
2f02977b-617f-4acb-b4c4-54e7f3037dff;102;120;123;83;
39557797-7780-4940-a2cc-086f496e3df0;74;80;103;80;
360cbe5c-64d8-46a8-b442-edda96fee78c;96;87;75;106;
d82e7e89-4735-42b7-8bae-88c8e5e0c630;87;67;70;115;
5a3352ee-0b51-460a-bb53-37e3c1e40bf2;116;80;65;107;
22567907-de89-496a-8033-c128ab647b8e;89;158;110;103;
783485f0-74bf-47a5-82ee-0ad9f4d53053;95;74;85;115;
0eb8ba5b-91ac-4aa6-812c-93f70572c370;86;93;98;105;
f56f9fd0-59ec-43ee-8bd3-cc3c13605199;110;121;98;84;
452524c6-2701-4089-83c0-4fc5c3bd4374;93;85;82;90;
bce823dd-986a-4ea8-9717-808c5b0e8a34;94;117;114;110;
11b571e6-aa14-48de-9cd3-28af829564d4;79;92;76;120;
201244dd-2da5-48b1-a60b-0cbf149f4760;88;83;133;75;
cc5b7f84-e362-4a91-a61b-7a2d706bd795;71;75;59;93;
48b8ac5d-a9e9-4352-aee8-bd945879ea5f;137;96;122;131;
4585236c-19da-4708-ab14-95062531ac1d;79;118;92;108;
8195ac49-b199-479b-8ecb-5a73fc0f1696;108;116;136;105;
99303500-2d59-4b2d-91eb-800a04f4794d;100;80;109;85;
0472918e-9a6a-4510-8ffc-21dbce4275bc;79;119;111;81;
303a82b9-6554-46b8-aede-502754e06bc2;112;112;102;103;
5b9937c3-1502-4421-990a-0f36d071ec5b;76;121;118;125;
23eba77b-2afd-45c0-b149-b237e00bf00e;100;94;116;113;
8b88777d-2795-487b-8928-8bb5a66acf46;105;55;70;120;
f4b79b4a-ab7c-4e65-a257-0d9a308cc0de;121;120;93;101;
a00150fd-394f-42ae-9934-ae8e4b5f65ee;78;97;116;114;
e8955625-5319-4990-a344-cad2b4027133;82;96;122;105;
61148ae7-f339-4b32-bc3a-fb94dd7e1162;135;82;113;130;
0d434e7b-ae51-4b85-93a5-b4e92012ed4a;65;86;101;117;
ab510d12-3eda-4486-a106-0bbac9fa790a;116;112;91;94;
251577ba-c55a-40af-9418-838cb983a9b9;99;67;92;82;
4dca3271-a852-4061-a276-57521e2e0e29;74;119;103;97;
564515d8-dcaf-43ed-be2e-58efb883d766;109;81;126;112;
c4ab186f-07ce-4adc-8a52-dae5a5df8711;75;97;127;95;
70bdbcd6-69da-41f2-84ce-1ddee701030e;109;76;102;117;
4bcad0be-5a1d-4173-b0de-7ac42e6c4cd3;97;110;98;106;
000810bf-cb58-4eb2-92de-9f94f0cf6877;79;106;66;104;
5ef173f7-4fb5-48d8-b406-ba9df129f397;129;55;99;102;
4b502e9e-5fef-4008-b09b-85b10674d9f4;131;80;99;110;
e515fab8-66ff-4440-8968-939aea9bbd63;74;94;79;110;
07f291bc-42d5-404a-a5f8-0417e2e38cba;82;73;48;110;
b418cef4-7046-4d08-8999-83b863189b55;116;88;128;97;
aa63de15-725b-4a37-9c4e-ac1f0a94ce4d;93;87;105;123;
60ecc937-22d7-4c75-a707-09340b63ebc5;107;99;105;113;
569e3c5e-ff27-447c-8555-0e5f9f6ef28e;84;74;80;110;
97f89697-c435-4b2a-b9b9-d4b34dbe3ac6;120;60;67;109;
2d1854a3-c963-4330-9abb-fb405e39b4a1;89;119;100;106;
a894367c-0842-4b18-a663-89ca38001591;73;86;115;119;
d9e92e14-3576-4ec5-9964-7771886e7e8d;86;100;70;86;
9e4a633d-30c3-4104-88b0-ba2d52495b40;82;88;101;94;
d22c101e-cef7-44ad-bbe2-386b4d9b9687;94;68;76;95;
d96b1976-c9b3-4982-8620-0e13fac6cf4a;118;63;104;130;
8e2425e8-1990-4e01-bcc1-f1e5f8052b31;79;101;80;104;
bbcec9e7-46f7-45fd-a481-c0f718b562f1;114;78;130;114;
be3bbb53-27c9-4bb0-9f8e-e99051827ab8;77;74;91;113;
4deaf59a-6d8e-4e79-ae2e-04ea9b24f3c8;80;112;122;125;
b55da899-d46b-4a4e-afcd-fa1b8f852750;90;77;82;119;
6006a27c-21ea-46e0-84f7-0909b9afbc87;71;100;121;112;
96a619cc-d37c-4680-9c82-a94ace708692;99;92;69;97;
e4b17dbc-7a4d-49b3-83ac-7133d29fa807;116;79;69;114;
d8291e8f-71e5-44b1-80c7-2d7d289fb6e2;101;114;76;108;
80bea82d-b276-4235-ae1e-59d3a9071a21;100;114;140;104;
13c5aa39-666b-4161-adeb-2cb2e6b15332;97;103;136;112;
dc2260ef-a078-4e1c-b1ae-57b6ebd22f1f;98;101;122;149;
a58410f8-b1ef-4c6b-99d2-9e35baed896d;77;109;77;99;
9e48a0cf-d727-44c6-93ca-26fdde7ada30;95;96;88;116;
976168c4-33b2-4a09-a5d4-4f8afc02d402;75;68;122;95;
88b50f8d-bf55-487e-828b-47012bc9a6bb;97;101;114;89;
cb0d2c9b-6473-4fa9-9cef-31fc7b249e12;97;95;104;77;
e53c0687-43e7-4abd-9d4a-c024875771ce;94;73;80;118;
eafb7954-d0a4-4841-afb5-e4be8518ae10;100;115;78;106;
17994b51-c025-4dc8-8816-c15a83fdfbde;103;103;87;113;
f95c39fd-2e45-4fad-93de-0cbde535cf0e;81;112;89;109;
fde85a96-9aee-4890-a02d-f372e43d44b5;60;82;96;116;
d5ca1e02-8a4f-491d-8e2d-e623b1cc233f;103;126;110;134;
74de0059-3b11-45ac-b7f1-259520439bfa;77;102;105;143;
b322b3cf-4356-41ba-a780-44e13d5da09a;118;94;114;74;
f4338ceb-c5ee-426b-a458-6765adc09739;85;100;82;90;
652f1873-36ab-4934-a5f4-2853e79d853b;94;91;67;103;
e209d666-dfcc-4694-a15d-a3e4d58b003d;122;110;110;105;
0d74e83e-1bdb-4fc3-8da3-7547c57d8058;129;76;98;138;
a1d7a185-c56a-49f1-8a89-c0c34866c8c6;80;97;109;81;
4b13c987-ec74-49da-b718-90cfeca5d2e1;88;87;87;114;
606bfa8b-b4fe-4882-a040-bb2f7ee2fcb1;111;98;94;93;
04518dc7-4ebe-489e-85cc-cface1443cf5;125;83;95;99;
4975d1d5-9354-487d-97dc-3b9b8060d8e1;78;123;79;113;
0694382a-aa16-413e-8f6c-adb15e8c0046;91;88;96;115;
266a3ced-5b63-4069-80c3-d88c44f53a38;96;97;92;140;
cac339ea-2e57-4aad-8cb3-4e305b1062ad;94;102;112;84;
77809dc6-bf69-435f-88d9-fcbd7ab38e81;92;40;92;81;
a9e1a0c3-ce34-4c6c-aecd-cfb0fcd131e8;123;92;72;109;
ad0f2df2-7381-4eb6-a2f3-1cd4e6187b25;126;104;113;124;
8b9fe879-3562-4fc7-b5ca-4d34e2b5e64f;83;88;87;100;
cb82059d-3006-459a-99d3-45bbcc328165;76;89;72;103;
123dbbfe-f22d-492c-9c6e-f27136eb207b;114;77;77;126;
7078ec78-5996-42d9-bdec-e52d65c59f42;88;114;102;107;
3c1e8051-b5a9-4ac4-90ad-da0c8eb8423f;71;81;104;101;
