104;94;137;134;;;;;;;;;;;
107;88;111;111;;;;;;;;;;;
56;115;77;112;;;;;;;;;;;
121;82;127;137;;;;;;;;;;;
94;80;91;114;;;;;;;;;;;
110;100;132;108;;;;;;;;;;;
108;98;100;121;;;;;;;;;;;
64;107;101;137;;;;;;;;;;;
108;60;87;109;;;;;;;;;;;
98;73;94;143;;;;;;;;;;;
98;99;101;123;;;;;;;;;;;
96;79;58;91;;;;;;;;;;;
103;101;102;122;;;;;;;;;;;
79;94;93;107;;;;;;;;;;;
85;53;99;87;;;;;;;;;;;
97;85;73;82;;;;;;;;;;;
68;78;73;96;;;;;;;;;;;
85;73;120;102;;;;;;;;;;;
110;93;93;123;;;;;;;;;;;
110;116;120;80;;;;;;;;;;;
107;87;87;105;;;;;;;;;;;
121;77;92;117;;;;;;;;;;;
66;98;127;102;;;;;;;;;;;
59;100;70;112;;;;;;;;;;;
66;86;92;112;;;;;;;;;;;
96;76;101;76;;;;;;;;;;;
112;96;69;97;;;;;;;;;;;
108;63;90;105;;;;;;;;;;;
63;140;103;92;;;;;;;;;;;
94;86;106;115;;;;;;;;;;;
62;98;104;90;;;;;;;;;;;
93;86;119;122;;;;;;;;;;;
88;100;95;93;;;;;;;;;;;
112;116;101;112;;;;;;;;;;;
130;99;104;107;;;;;;;;;;;
69;78;99;101;;;;;;;;;;;
69;61;125;108;;;;;;;;;;;
101;98;69;83;;;;;;;;;;;
106;120;94;116;;;;;;;;;;;
99;91;86;106;;;;;;;;;;;
58;92;132;113;;;;;;;;;;;
81;73;92;112;;;;;;;;;;;
62;94;87;105;;;;;;;;;;;
88;104;75;69;;;;;;;;;;;
69;99;116;47;;;;;;;;;;;
85;72;103;89;;;;;;;;;;;
116;127;97;84;;;;;;;;;;;
67;109;80;104;;;;;;;;;;;
90;105;107;97;;;;;;;;;;;
64;111;89;87;;;;;;;;;;;
89;75;86;122;;;;;;;;;;;
94;100;125;120;;;;;;;;;;;
62;102;78;113;;;;;;;;;;;
94;109;102;109;;;;;;;;;;;
118;115;112;121;;;;;;;;;;;
127;106;31;120;;;;;;;;;;;
119;103;110;87;;;;;;;;;;;
87;72;130;87;;;;;;;;;;;
107;78;63;110;;;;;;;;;;;
121;113;70;125;;;;;;;;;;;
81;67;97;86;;;;;;;;;;;
92;94;98;113;;;;;;;;;;;
103;102;94;108;;;;;;;;;;;
106;82;31;96;;;;;;;;;;;
100;115;82;127;;;;;;;;;;;
93;88;64;103;;;;;;;;;;;
113;130;111;114;;;;;;;;;;;
90;105;85;81;;;;;;;;;;;
86;101;95;104;;;;;;;;;;;
87;113;80;54;;;;;;;;;;;
86;83;111;115;;;;;;;;;;;
92;69;83;91;112;;;;;;;;;;
73;86;65;68;108;;;;;;;;;;
61;135;151;58;91;;;;;;;;;;
83;120;96;57;76;;;;;;;;;;
96;71;92;76;81;;;;;;;;;;
113;99;105;122;108;;;;;;;;;;
84;49;63;105;118;;;;;;;;;;
115;92;105;99;79;;;;;;;;;;
125;82;85;108;87;;;;;;;;;;
60;92;104;114;105;;;;;;;;;;
109;115;112;64;114;;;;;;;;;;
77;86;64;80;111;;;;;;;;;;
88;98;103;58;52;;;;;;;;;;
83;83;76;127;107;;;;;;;;;;
87;66;62;100;106;;;;;;;;;;
80;63;99;88;95;;;;;;;;;;
142;78;76;76;66;;;;;;;;;;
72;117;129;93;96;;;;;;;;;;
67;76;126;106;99;;;;;;;;;;
73;114;38;91;97;;;;;;;;;;
125;70;84;121;57;;;;;;;;;;
48;70;71;66;99;;;;;;;;;;
101;113;70;135;100;;;;;;;;;;
95;76;106;92;92;;;;;;;;;;
89;95;73;79;115;;;;;;;;;;
76;69;101;65;115;;;;;;;;;;
74;60;84;101;93;;;;;;;;;;
49;100;111;106;71;;;;;;;;;;
78;98;76;102;88;;;;;;;;;;
92;76;101;86;82;;;;;;;;;;
83;85;77;71;90;;;;;;;;;;
107;129;111;97;91;;;;;;;;;;
105;70;102;61;83;;;;;;;;;;
83;87;113;123;128;;;;;;;;;;
77;57;55;70;109;;;;;;;;;;
57;100;105;85;106;;;;;;;;;;
58;83;74;82;101;;;;;;;;;;
122;64;113;80;93;;;;;;;;;;
93;120;92;65;143;;;;;;;;;;
93;70;104;43;75;;;;;;;;;;
79;79;51;96;102;;;;;;;;;;
85;74;57;69;105;;;;;;;;;;
73;81;73;77;63;;;;;;;;;;
115;127;71;81;86;;;;;;;;;;
85;69;84;70;71;;;;;;;;;;
37;78;88;110;90;;;;;;;;;;
92;140;86;100;52;;;;;;;;;;
99;76;101;95;116;;;;;;;;;;
59;68;104;118;101;;;;;;;;;;
69;99;61;81;98;;;;;;;;;;
85;74;110;106;108;;;;;;;;;;
88;101;75;117;104;;;;;;;;;;
59;116;89;60;103;;;;;;;;;;
108;78;83;109;111;;;;;;;;;;
77;119;94;80;104;;;;;;;;;;
115;84;73;104;111;;;;;;;;;;
101;121;72;92;109;;;;;;;;;;
66;105;84;130;108;;;;;;;;;;
59;99;121;107;113;;;;;;;;;;
97;104;113;56;78;;;;;;;;;;
95;59;107;82;87;;;;;;;;;;
112;71;112;112;97;;;;;;;;;;
74;74;82;102;88;;;;;;;;;;
126;97;97;70;75;;;;;;;;;;
76;109;68;82;110;;;;;;;;;;
77;82;78;63;54;;;;;;;;;;
113;76;100;86;121;;;;;;;;;;
118;89;90;51;78;;;;;;;;;;
64;83;56;77;112;;;;;;;;;;
79;99;110;62;114;;;;;;;;;;
107;110;106;72;116;;;;;;;;;;
76;97;69;101;73;;;;;;;;;;
109;105;173;48;98;;;;;;;;;;
105;25;66;56;116;;;;;;;;;;
110;64;113;50;93;;;;;;;;;;
104;100;89;74;160;;;;;;;;;;
112;93;100;103;81;;;;;;;;;;
73;92;82;79;60;;;;;;;;;;
72;130;101;95;94;;;;;;;;;;
95;91;90;54;98;;;;;;;;;;
95;94;78;106;82;;;;;;;;;;
96;74;113;47;109;;;;;;;;;;
86;99;76;65;111;;;;;;;;;;
73;96;78;83;70;;;;;;;;;;
98;54;88;74;74;;;;;;;;;;
73;69;94;94;93;;;;;;;;;;
118;75;86;90;132;;;;;;;;;;
64;99;76;59;106;;;;;;;;;;
113;77;61;112;73;;;;;;;;;;
86;95;93;97;109;;;;;;;;;;
94;94;95;102;89;;;;;;;;;;
92;67;70;62;77;;;;;;;;;;
93;118;92;83;120;;;;;;;;;;
100;81;44;102;81;;;;;;;;;;
82;112;64;57;114;;;;;;;;;;
89;46;88;65;103;;;;;;;;;;
103;107;98;85;126;;;;;;;;;;
89;100;75;137;100;;;;;;;;;;
110;44;109;109;108;;;;;;;;;;
93;102;106;88;120;;;;;;;;;;
68;110;81;76;103;;;;;;;;;;
87;105;41;132;120;;;;;;;;;;
117;84;88;70;108;;;;;;;;;;
63;90;69;56;100;;;;;;;;;;
64;94;139;117;96;;;;;;;;;;
87;76;77;59;112;;;;;;;;;;
72;62;46;80;105;;;;;;;;;;
94;94;57;79;91;;;;;;;;;;
71;100;58;67;100;;;;;;;;;;
65;77;108;162;59;;;;;;;;;;
91;65;97;62;91;;;;;;;;;;
73;80;79;90;110;;;;;;;;;;
97;66;70;74;110;;;;;;;;;;
92;101;111;106;101;;;;;;;;;;
92;96;54;80;90;;;;;;;;;;
80;81;92;92;58;;;;;;;;;;
93;113;30;99;90;;;;;;;;;;
97;79;95;98;80;;;;;;;;;;
122;79;112;61;95;;;;;;;;;;
85;89;106;101;99;;;;;;;;;;
91;73;36;91;75;;;;;;;;;;
87;60;95;51;95;;;;;;;;;;
107;89;57;79;77;;;;;;;;;;
79;57;83;54;87;;;;;;;;;;
20;58;52;71;92;;;;;;;;;;
102;101;66;60;104;;;;;;;;;;
112;100;120;86;66;;;;;;;;;;
75;82;105;104;88;;;;;;;;;;
85;67;106;81;82;;;;;;;;;;
58;111;77;110;98;;;;;;;;;;
65;66;101;112;98;;;;;;;;;;
71;100;65;73;76;;;;;;;;;;
128;79;112;78;89;;;;;;;;;;
76;81;65;63;44;;;;;;;;;;
71;98;104;101;120;;;;;;;;;;
67;81;75;88;67;;;;;;;;;;
115;31;75;51;67;;;;;;;;;;
55;94;119;121;79;;;;;;;;;;
87;90;98;88;85;;;;;;;;;;
102;93;141;98;115;;;;;;;;;;
78;70;100;58;96;;;;;;;;;;
39;97;125;63;97;;;;;;;;;;
74;24;122;100;101;;;;;;;;;;
73;72;114;59;76;;;;;;;;;;
83;99;83;112;118;;;;;;;;;;
57;106;137;110;92;;;;;;;;;;
101;105;69;121;114;;;;;;;;;;
79;106;92;131;126;;;;;;;;;;
96;121;68;74;96;;;;;;;;;;
85;100;69;106;81;;;;;;;;;;
64;95;76;106;59;;;;;;;;;;
92;64;107;66;82;;;;;;;;;;
81;57;68;114;90;;;;;;;;;;
79;95;95;91;79;;;;;;;;;;
73;108;72;115;105;;;;;;;;;;
109;92;86;78;80;;;;;;;;;;
91;87;105;86;108;;;;;;;;;;
134;62;104;110;156;;;;;;;;;;
72;112;89;83;70;;;;;;;;;;
95;88;113;114;57;;;;;;;;;;
91;17;46;71;108;;;;;;;;;;
65;91;101;60;85;;;;;;;;;;
128;112;84;101;82;;;;;;;;;;
110;79;76;108;78;;;;;;;;;;
37;79;56;91;111;;;;;;;;;;
105;60;87;69;103;;;;;;;;;;
70;147;89;88;77;;;;;;;;;;
93;104;109;88;90;;;;;;;;;;
86;51;71;108;102;;;;;;;;;;
93;49;81;86;116;;;;;;;;;;
93;104;83;122;56;;;;;;;;;;
68;84;88;105;122;;;;;;;;;;
80;84;128;89;79;;;;;;;;;;
114;79;89;91;78;;;;;;;;;;
90;94;101;118;112;;;;;;;;;;
99;102;70;79;107;;;;;;;;;;
89;93;113;94;91;;;;;;;;;;
58;99;60;72;117;;;;;;;;;;
141;60;103;82;48;;;;;;;;;;
79;88;107;95;84;;;;;;;;;;
108;80;43;90;102;;;;;;;;;;
103;101;104;82;92;;;;;;;;;;
89;102;144;116;123;;;;;;;;;;
88;64;85;124;112;;;;;;;;;;
102;90;82;90;93;;;;;;;;;;
92;78;83;112;90;;;;;;;;;;
93;97;95;115;94;;;;;;;;;;
105;80;102;9;111;;;;;;;;;;
86;63;81;88;107;;;;;;;;;;
84;80;73;72;74;;;;;;;;;;
99;98;104;117;123;;;;;;;;;;
98;150;82;59;88;;;;;;;;;;
98;96;78;100;112;;;;;;;;;;
68;78;74;99;110;;;;;;;;;;
52;102;77;156;72;;;;;;;;;;
70;108;91;112;85;;;;;;;;;;
94;81;78;50;113;;;;;;;;;;
61;107;69;87;108;;;;;;;;;;
64;75;90;90;81;;;;;;;;;;
100;42;70;83;104;;;;;;;;;;
91;104;51;58;90;;;;;;;;;;
110;93;100;77;93;;;;;;;;;;
93;73;58;107;125;;;;;;;;;;
107;99;104;76;86;;;;;;;;;;
64;109;88;69;145;;;;;;;;;;
102;23;97;110;73;;;;;;;;;;
95;72;45;93;83;;;;;;;;;;
121;110;78;111;119;;;;;;;;;;
105;114;110;81;110;;;;;;;;;;
60;54;54;42;111;;;;;;;;;;
86;51;97;68;106;;;;;;;;;;
73;96;61;103;109;;;;;;;;;;
100;71;81;86;114;;;;;;;;;;
108;111;104;52;85;;;;;;;;;;
98;70;80;89;91;;;;;;;;;;
66;98;105;68;102;;;;;;;;;;
57;69;88;67;100;;;;;;;;;;
111;105;106;72;113;;;;;;;;;;
102;84;26;65;94;;;;;;;;;;
101;91;93;89;117;;;;;;;;;;
115;61;95;95;111;;;;;;;;;;
95;71;93;136;127;;;;;;;;;;
61;85;103;71;107;;;;;;;;;;
113;92;116;123;111;;;;;;;;;;
83;109;90;100;109;;;;;;;;;;
104;101;83;104;115;;;;;;;;;;
82;68;73;59;73;;;;;;;;;;
176;113;125;88;92;;;;;;;;;;
125;77;82;59;83;;;;;;;;;;
118;71;73;78;109;;;;;;;;;;
87;95;117;75;106;;;;;;;;;;
105;131;94;103;76;;;;;;;;;;
45;68;80;88;78;;;;;;;;;;
70;97;36;99;130;;;;;;;;;;
92;105;114;52;90;;;;;;;;;;
75;59;100;74;98;;;;;;;;;;
95;114;79;140;106;;;;;;;;;;
104;103;90;102;103;;;;;;;;;;
95;75;121;118;108;;;;;;;;;;
94;107;73;50;106;;;;;;;;;;
86;64;98;61;64;;;;;;;;;;
88;90;76;79;101;;;;;;;;;;
102;85;109;71;103;;;;;;;;;;
63;85;86;105;70;;;;;;;;;;
70;110;91;61;94;;;;;;;;;;
78;43;75;93;69;;;;;;;;;;
72;44;85;90;78;;;;;;;;;;
58;40;54;47;112;;;;;;;;;;
108;106;118;114;78;;;;;;;;;;
96;74;101;95;106;;;;;;;;;;
